date,category,exercise,exercise_id,measure,record,feel,notes
2025-05-12,Chest,sm incline press,sm-incline-press,70lbs,"8,10,9,9",,
2025-05-12,Shoulders,db lateral raise,db-lateral-raise,"3x40,2x30","3x10,2x15",,
2025-05-12,Chest,machine chest press,machine-chest-press,110lbs,"3x10,9",,
2025-05-12,Chest,low to high cable fly,,30lbs,4x12,,
2025-05-12,Chest,deficit pushups w/ 1s iso hold,,,"10,9,8",,
2025-05-13,Arms,reverse curls,reverse-curls,52lbs,4x10,,
2025-05-13,Back,deadlift,deadlift,220lbs,"3,3,1,1",,
2025-05-13,Arms,preacher curls,preacher-curls,22.5lbs,"2x10,3x9,7",,
2025-05-13,Back,face pulls,face-pulls,72.5lbs,4x10,,
2025-05-13,Back,single arm cable row,single-arm-cable-row,55lbs,4x12,,
2025-05-13,Back,half kneeling single arm pulldown,,"3x50,42.5","3x8,12",,
2025-05-13,Back,neutral free pulldowns,,"4x100,2x85","4x8,2x12",,
2025-05-14,Legs,stiff legged deadlift,stiff-legged-deadlift,132lbs,4x12,,
2025-05-14,Legs,good morning,good-morning,120lbs,"10,2x9,10",,
2025-05-14,Legs,box squat,box-squat,"165,3x175","12,2x9,10",,
2025-05-14,Legs,front squats,,"95,115,2x105","8,4,3x8",,
2025-05-14,Legs,seated hamstring curl,seated-hamstring-curl,"2x90lbs,2x95,2x100","8,3x12,2x10",,
2025-05-14,Legs,abductors machine,abductors-machine,170lbs,4x10,,
2025-05-14,Legs,standing calf raise,,50lbs,3x20,,
2025-05-14,Legs,ghd nordic curls,,,3x10,,
2025-05-15,Arms,cable overhead tri extension,,"3x30,25","10,9,7,9",,
2025-05-15,Chest,flat db press,,"4x100,90,80","3x6,2x8,10",,
2025-05-15,Shoulders,overhead press,overhead-press,"80,85,2x80","3,2,2x3",,
2025-05-15,Arms,tricep kickback,tricep-kickback,"2x15,10","8,7,15",,
2025-05-15,Chest,sm incline press,sm-incline-press,70lbs,"3x10,8",,
2025-05-15,Shoulders,db lateral raise,db-lateral-raise,"4x40,35","4x12,15",,
2025-05-15,Chest,decline knuckle pushups,decline-knuckle-pushups,,"10,2x8",,
2025-05-15,Shoulders,cable front raise,cable-front-raise,20lbs,4x12,,
2025-05-15,Shoulders,db rear delt fly,db-rear-delt-fly,"50,3x45","8,3x12",,
2025-05-16,Arms,bayesian cable curls,bayesian-cable-curls,"40,4x30,20","7,11,2x10,8,22",,still in my technique era - numbers look the same but form is improving
2025-05-16,Back,ghd back extension,ghd-back-extension,20lbs,3x20,,still in my technique era - numbers look the same but form is improving
2025-05-16,Shoulders,reverse cable fly,reverse-cable-fly,"2x30,20","10,8,13",,still in my technique era - numbers look the same but form is improving
2025-05-16,Back,barbell row,barbell-row,95lbs,4x12,,
2025-05-16,Back,lat pullaround,lat-pullaround,"4x57.5,2x42.5","4x8,2x10",,
2025-05-16,Back,kneeling single arm pulldown,,42.5lbs,"10,2x12,2x10",,
2025-05-16,Back,chest supported row,chest-supported-row,45lbs,"10,8,2x9",,
2025-05-16,Back,pullups,pullups,,"6x4,3,4,2x3",,
2025-05-17,Legs,back squat,back-squat,145lbs,"3x4,5",,
2025-05-17,Legs,lying uni leg press,lying-uni-leg-press,60lbs,4x10,,
2025-05-17,Legs,b split squats (quads),,30lbs,"3x12,15",,
2025-05-17,Legs,uni leg extension,uni-leg-extension,"4x80,3x70","4x10,2x12,11",,
2025-05-17,Legs,front squat,front-squat,"105,3x95","6,3x10",,
2025-05-17,Legs,lying uni leg curl,lying-uni-leg-curl,"25,3x35",4x12,,
2025-05-17,Legs,explosive uni rdl,,30lbs,3x12,,
2025-05-17,Legs,reverse lunges w/ 3s iso hold,,65lbs,3x5,,
2025-05-17,Legs,standing calf raise,,50lbs,3x22,,
2025-05-17,Legs,explosive uni hamstring bridges w/ 3s iso hold,,15lbs,3x10,,
2025-05-17,Legs,sm lengthened partials,sm-lengthened-partials,70lbs,"7,2x8,9,8,10",,
2025-05-19,Arms,tricep rope pushdown,tricep-rope-pushdown,35lbs,"12,10,2x8",,
2025-05-19,Chest,bench,,125lbs,"2x3,2,3",,
2025-05-19,Shoulders,db shoulder press,db-shoulder-press,"3x70,2x60,50","7,8,7,10,8,13",,
2025-05-19,Chest,sm incline press,sm-incline-press,70lbs,"2x12,10,11",,
2025-05-19,Shoulders,db lateral raise,db-lateral-raise,"45,2x40,2x35","8,2x10,2x13",,
2025-05-19,Chest,machine chest press,machine-chest-press,"2x110,100,90","8,6,8,10",,
2025-05-19,Chest,low to high cable fly,,34lbs,"3x10,11",,
2025-05-19,Chest,deficit pushups w/ 1s iso hold,,,"2x10,11",,
2025-05-20,Arms,reverse curls,reverse-curls,52lbs,"3x12,10",,
2025-05-20,Back,deadlift,deadlift,"4x220,2x132","3,3,2,1,2x10",,
2025-05-20,Arms,preacher curls,preacher-curls,20lbs,"10,12,10,11,2x10",,
2025-05-20,Back,face pulls,face-pulls,72.5lbs,"10,3x8",,
2025-05-20,Back,half kneeling single arm pulldown,,"2x50,2x40","2x8,2x12",,
2025-05-20,Back,neutral free pulldowns,,"3x100,2x85","2x11,9,13,12",,
2025-05-20,Back,single arm cable row,single-arm-cable-row,60lbs,4x8,,
2025-05-21,Legs,abductors machine,abductors-machine,170lbs,"10,8,10,9",,
2025-05-21,Legs,box squat,box-squat,175lbs,4x10,,
2025-05-21,Legs,stiff legged deadlift,stiff-legged-deadlift,140lbs,4x8,,
2025-05-21,Legs,good morning,good-morning,120lbs,4x8,,
2025-05-21,Legs,seated uni hamstring curl,,"4x40,2x30","L-4x12,2x20,R-4x8,2x15",,
2025-05-21,Legs,explosive uni hamstring bridges w/ 3s iso hold,,15lbs,3x15,,
2025-05-22,Arms,cable tri overhead extension,,30lbs,"2x10,8",,
2025-05-22,Chest,flat db press,,"2x100,90,80","8,7,8,10",,
2025-05-22,Shoulders,overhead press,overhead-press,"3x80,70","2x3,2,3",,
2025-05-22,Chest,sm incline press,sm-incline-press,"70,60,50","8,10,12",,
2025-05-22,Shoulders,db lateral raise,db-lateral-raise,"2x40,35","15,2x12",,
2025-05-22,Shoulders,db t-raises,db-t-raises,"15,2x12.5","10,2x15",,
2025-05-22,Shoulders,reverse cable fly,reverse-cable-fly,26lbs,4x15,,
2025-05-23,Arms,bayesian cable curls,bayesian-cable-curls,30lbs,"2x15,12",,
2025-05-23,Back,half kneeling single arm pulldown,,40lbs,3x15,,
2025-05-23,Back,lat pullaround,lat-pullaround,"57.5,3x50","8,12,11,12",,
2025-05-23,Back,chest supported row (wide grip),,"35,3x40","12,3x10",,
2025-05-23,Back,back extension,,20lbs,"22,2x20",,
2025-05-23,Back,pullups,pullups,,"2x5,2x4,2x3",,
2025-05-24,Legs,explosive uni rdl,,30lbs,3x15*,,
2025-05-24,Legs,reverse lunges w/ 3s iso hold,,65lbs,5x5,,
2025-05-26,Arms,tricep kickback,tricep-kickback,"2x15,10","13,10,15",,
2025-05-26,Chest,bench,,"125,2x115,2x105,95","2,5,3,7,5,11",,
2025-05-26,Shoulders,db shoulder press,db-shoulder-press,"3x70,60","8,9,8,9",,
2025-05-26,Chest,low to high cable fly,,30lbs,"15,13,12,10",,
2025-05-26,Chest,deficit pushups w/ 1s iso hold,,,3x11,,
2025-05-27,Arms,preacher curls,preacher-curls,22.5lbs,"8,2x10",,
2025-05-27,Back,half kneeling single arm pulldown,,42.5lbs,3x15,,
2025-05-27,Arms,reverse curls,reverse-curls,52lbs,2x15,,
2025-05-27,Back,deadlift,deadlift,220lbs,2,,
2025-05-27,Back,trx rows,trx-rows,,"8,10,9,10",,
2025-05-27,Back,neutral free pulldowns,,"100,110,100,85","12,2x8,12",,
2025-05-28,Legs,walking lunges,walking-lunges,,2 laps,,
2025-05-28,Legs,reverse lunges - L,,,21,,
2025-05-28,Legs,box squat,box-squat,185lbs,5x5,,
2025-05-28,Legs,front squat,front-squat,"95,3x105",4x8,,
2025-05-28,Legs,b split squats (glutes) - L,,"30,35,2x40","12,15,2x12",,
2025-05-28,Legs,ghd nordic curls,,,3x12,,
2025-05-28,Legs,lying uni leg curl,lying-uni-leg-curl,35lbs,"15,2x12",,
2025-05-29,Arms,farmers carry,,2/50lbs,3 laps,,
2025-05-29,Back,pullups,pullups,,5x5,,
2025-05-29,Back,trx rows,trx-rows,,5x7,,
2025-05-30,Arms,cable tri overhead extension,,30lbs,3x10,,
2025-05-30,Back,back extension,,20lbs,"20,2x22",,
2025-05-30,Chest,flat db press,,2/50lbs,"2x9,2x8",,
2025-05-30,Shoulders,overhead press,overhead-press,80lbs,"3x4,5",,
2025-05-30,Shoulders,db t-raises,db-t-raises,2/15lbs,3x15,,
2025-05-30,Shoulders,db lateral raise,db-lateral-raise,2/20lbs,"2x12,10",,
2025-05-30,Shoulders,reverse cable fly,reverse-cable-fly,30lbs,"15,13,15,12",,
2025-05-31,Legs,back squat,back-squat,155lbs,4x5,,
2025-05-31,Legs,sl lying leg press,,60lbs,4x12,,
2025-05-31,Legs,sl explosive rdl,,30lbs,3x13,,
2025-05-31,Legs,reverse lunges w/ 3s iso hold,,75lbs,3x5,,
2025-05-31,Legs,front squat,front-squat,"105,2x95","5,2x10",,
2025-05-31,Legs,ghd nordic curls,,,3x15,,
2025-05-31,Legs,b split squats (quads),,40lbs,"10,2x12",,
2025-05-31,Legs,sl leg extension w/ 1s iso hold,,40lbs,3x15,,
2025-06-02,Arms,tricep kickback,tricep-kickback,15lbs,"13,11,10",,
2025-06-02,Chest,bench,,"4x125,2x105","3x3,2,10,9",,
2025-06-02,Shoulders,db shoulder press,db-shoulder-press,"70,3x60","7,10,9,8",,
2025-06-02,Chest,low to high cable fly,,30lbs,"15,13,2x11",,
2025-06-02,Chest,deficit pushups w/ 1s iso hold,,,"10,2x8",,
2025-06-03,Arms,endless rope,endless-rope,,3x30s,,
2025-06-03,Back,pullups,pullups,,"4,3,4",,
2025-06-03,Legs,hack squats,,"70,90,110,140","15,10,11,5",,
2025-06-03,Back,deadlift,deadlift,220lbs,"2x5,2x1",,
2025-06-03,Legs,sl hamstring bridges w/ 3s iso hold,,18lbs,"15,12,10",,
2025-06-03,Legs,hip thrust,,"95,3x115","15,13,2x14",,
2025-06-03,Legs,b split squats (glutes) w/ 1s iso hold,,35lbs,3x10,,
2025-06-03,Legs,pistol squats (R) & step ups (L),,,10,,
2025-06-03,Legs,wall sit on toes,wall-sit-on-toes,,3x1min,,
2025-06-03,Legs,lying uni leg curl,lying-uni-leg-curl,"2x35,25","15,12,15",,
2025-06-05,Arms,bayesian cable curls,bayesian-cable-curls,2/15lbs,3x15,,
2025-06-05,Back,pullups,pullups,,"2x5,2x4,5",,
2025-06-05,Arms,reverse curls,reverse-curls,57lbs,3x10,,
2025-06-05,Back,trx rows,trx-rows,,3x7,,
2025-06-05,Back,half kneeling single arm pulldown,,50lbs,3x10,,
2025-06-05,Back,lat pullaround,lat-pullaround,"2x57.5,2x50","2x8,10,12",,
2025-06-05,Back,neutral free pulldowns,,"2x110,100,85","8,7,8,10",,
2025-06-06,Arms,cable tri overhead extension,,30lbs,"2x12,9",,
2025-06-06,Back,back extension,,20lbs,"9,22",,
2025-06-06,Chest,flat db press,,2/50lbs,4x10,,
2025-06-06,Shoulders,overhead press,overhead-press,85lbs,"3x3,2",,
2025-06-06,Shoulders,reverse cable fly,reverse-cable-fly,2/15lbs,4x15,,
2025-06-06,Shoulders,cable lateral raise,cable-lateral-raise,"5,4x7.5","17,15,13,2x12",,
2025-06-06,Shoulders,db t-raises,db-t-raises,"2x2/15,2/12.5","11,10,13",,
2025-06-07,Back,back extension,,20lbs,"2x22,25",,
2025-06-07,Legs,back squat,back-squat,"4x165,135,115","3x3,1,6,10",,
2025-06-07,Legs,sl lying leg press,,70lbs,4x8,,
2025-06-07,Legs,sl explosive rdl,,30lbs,3x15,,
2025-06-07,Legs,reverse lunges w/ 3s iso hold,,85lbs,3x5*,,
2025-06-07,Legs,ghd nordic curls,,,"2x18,20",,
2025-06-07,Legs,b split squats (quads),,40lbs,3x15,,
2025-06-07,Legs,sl leg extension w/ 3s iso hold,,"L-50,R-70","10,2x15",,
2025-06-09,Back,pullups,pullups,,3x5,,
2025-06-09,Legs,hack squats,,"90lbs,140lbs","15,10",,
2025-06-10,Arms,tricep kickback,tricep-kickback,15lbs,3x10,,
2025-06-10,Chest,bench,,"4x125,2x105","4,3x3,2x9",,
2025-06-10,Shoulders,db shoulder press,db-shoulder-press,"2x70,60,50","7,6,8,13",,
2025-06-10,Chest,low to high cable fly,,34lbs,"2x15,12,10",,
2025-06-10,Chest,deficit pushups w/ 1s iso hold,,,3x12,,
2025-06-11,Back,deadlift,deadlift,220lbs,4x5,,
2025-06-11,Legs,standing calf raises,,50lbs,"20,25,20",,
2025-06-11,Legs,sl hamstring bridges w/ 3s iso hold,,22lbs,3x15,,
2025-06-11,Legs,hip thrust,,"115,3x135","15,3x12",,
2025-06-11,Legs,front squats,,95lbs,"10,12",,
2025-06-11,Legs,pistol squats (R) & step ups (L),,,12,,
2025-06-11,Legs,b split squats (glutes) w/ 3s iso hold,,35lbs,3x12,,
2025-06-11,Legs,lying uni leg curl,lying-uni-leg-curl,"R-35,L-25",3x15,,
2025-06-12,Arms,preacher curls,preacher-curls,22.5lbs,"2x9,7",,
2025-06-12,Back,pullups,pullups,,"2x6,5,2x4",,
2025-06-12,Arms,reverse curls,reverse-curls,57lbs,3x10*,,
2025-06-12,Back,trx rows w/ 1s iso hold,,,3x10,,
2025-06-12,Back,half kneeling single arm pulldown,,"42.5,50,42.5","15,2x10",,
2025-06-12,Back,lat pullaround,lat-pullaround,"2x50,2x42.5","2x10,2x12",,
2025-06-12,Back,neutral free pulldown,neutral-free-pulldown,"110,100,2x85","6,8,2x12",,
2025-06-13,Arms,dips,dips,,3x10,,
2025-06-13,Chest,flat db press,,"2/50,2/55,2x2/50","12,4,2x12",,
2025-06-13,Shoulders,overhead press,overhead-press,"4x85,2x65","2x3,4,3,12,10",,
2025-06-13,Arms,cable tri overhead extension,,"3x30,25","12,11,2x10",,
2025-06-13,Shoulders,reverse cable fly,reverse-cable-fly,2/17.5lbs,"2x12,10,11",,
2025-06-13,Shoulders,cable lateral raise,cable-lateral-raise,7.5lbs,"2x15,12",,
2025-06-13,Shoulders,db t-raises,db-t-raises,"2/15,2x2/12.5","12,2x15",,
2025-06-14,Back,back extension,,20lbs,3x25,,
2025-06-14,Legs,back squat,back-squat,"2x165,135","3,2,10",,
2025-06-14,Legs,sl lying leg press,,70lbs,2x10,,
2025-06-14,Legs,sl explosive rdl,,35lbs,2x12,,
2025-06-14,Legs,reverse lunges w/ 5s iso hold,,85lbs,3x5,,
2025-06-14,Legs,ghd nordic curls,,"0,2x10","20,2x10",,
2025-06-14,Legs,b split squats (quads),,45lbs,"10,2x15",,
2025-06-14,Legs,sl leg extension,,"L-60,R-80",3x12,,
2025-06-14,Legs,leg raise hold,,,2x3min,,
2025-06-16,Back,pullups,pullups,,"2x6,5",,
2025-06-16,Legs,hack squats,,135lbs,2x10,,
2025-06-17,Chest,bench,,"4x125,2x95","4,2x3,2,2x12",,
2025-06-17,Shoulders,db shoulder press,db-shoulder-press,"2x70,60","6,7,10",,
2025-06-18,Legs,b split squats (glutes),,"35,40lbs","15,12",,
2025-06-18,Legs,b split squats (quads),,45lbs,"12,15",,
2025-06-18,Legs,front squats,,105lbs,"7,8",,
2025-06-18,Legs,sl lying leg press,,70lbs,2x10,,
2025-06-19,Arms,reverse curls,reverse-curls,57lbs,"10,12,10",,
2025-06-19,Back,pullups,pullups,,3x6,,
2025-06-19,Arms,tabata,,,endless rope,,
2025-06-19,Back,trx rows,trx-rows,,3x10,,
2025-06-19,Back,half kneeling single arm pulldown,,50lbs,3x10,,
2025-06-19,Back,lat pullaround,lat-pullaround,"2x50,2x42.5","2x8,2x12",,
2025-06-20,Legs,bb rdl,,"115,2x135","12,2x10",,
2025-06-20,Shoulders,db t-raises,db-t-raises,2/15lbs,4x15,,
2025-06-20,Legs,sl rdl,,35lbs,15,,
2025-06-20,Legs,sl bridges,,25lbs,4x15,,
2025-06-20,Legs,ghd nordic curls,,,3x10,,
2025-06-21,Arms,bayesian cable curls,bayesian-cable-curls,"3x2/20,2/15","2x12,10,15",,
2025-06-21,Legs,back squat,back-squat,"95,4x165,95","8,3,4,3,2,15",,
2025-06-21,Legs,reverse lunges w/ 5s iso hold,,"95,2x105",3x5s,,
2025-06-21,Legs,sl soleus raises,,20lbs,2x25,,
2025-06-22,Chest,sm incline press,sm-incline-press,70lbs,2x12,,
2025-06-22,Shoulders,db rear delt fly,db-rear-delt-fly,"2x2/25,2/22.5","2x10,15",,
2025-06-23,Chest,bench,,"4x125,2x105","3x4,2,9,8",,
2025-06-23,Shoulders,cable lateral raise,cable-lateral-raise,7.5lbs,3x15,,
2025-06-23,Chest,dips,dips,,2x6,,
2025-06-23,Shoulders,db shoulder press,db-shoulder-press,70lbs,"12,11,10,8",,
2025-06-23,Shoulders,reverse cable fly,reverse-cable-fly,2/15lbs,2x15,,
2025-06-24,Back,pullups,pullups,,"7,2x6",,
2025-06-24,Back,neutral pulldowns,,120lbs,3x10,,
2025-06-24,Back,back extension,,25lbs,2x20,,
2025-06-25,Legs,b split squats (glutes),,40lbs,2x15,,
2025-06-25,Legs,b split squats (quads),,45lbs,12,,
2025-06-25,Legs,sm lengthened partials,sm-lengthened-partials,90lbs,"2x8,10",,
2025-06-25,Legs,sl lying leg press,,70lbs,2x12,,
2025-06-25,Legs,split stance close squats,,"2x2/30,2/35,2x2/40","2x10,12,2x15",,
2025-06-26,Arms,endless rope,endless-rope,,3x30s,,
2025-06-26,Back,pullups,pullups,,"2x7,6",,
2025-06-26,Chest,deficit pushups w/ 1s hold,,,3x10,,
2025-06-26,Arms,sa dead hang,sa-dead-hang,,4x10s,,
2025-06-26,Back,trx rows,trx-rows,,3x12,,
2025-06-26,Arms,kneeling sa pushups,,,"10,12,10",,
2025-06-26,Back,half kneeling single arm pulldown,,"50,2x42.5","10,2x15",,
2025-06-26,Arms,dips,dips,,"10,12,11",,
2025-06-26,Back,cable row (serratus anterior),,"40,55lbs","25,15",,
2025-06-26,Arms,reverse curls,reverse-curls,57lbs,"10,2x12",,
2025-06-26,Back,cable row (full rom),,55lbs,2x12,,
2025-06-27,Back,deadlift,deadlift,"4x230,140","3x3,1,15",,
2025-06-27,Legs,back squat,back-squat,"165,2x135","1,2x5",,
2025-06-27,Legs,bb rdl,,135lbs,"10,2x12",,
2025-06-27,Legs,sl rdl,,40lbs,13,,
2025-06-27,Legs,seated hamstring curl,seated-hamstring-curl,"30,2x40",3x15,,
2025-06-28,Arms,sa dead hang,sa-dead-hang,,2x10s,,
2025-06-28,Legs,reverse lunges w/ 5s iso hold,,105lbs,3x5,,
2025-06-28,Shoulders,db t-raises,db-t-raises,"2/15,3x2/17.5","15,3x12",,
2025-06-28,Arms,preacher curls,preacher-curls,22.5lbs,4x15,,
2025-06-30,Back,sideways single arm pulldown,,35lbs,2x15,,
2025-06-30,Chest,half kneeling sa pushups,,,2x5,,
2025-06-30,Legs,standing calf raises,,50lbs,2x20,,
2025-06-30,Shoulders,reverse cable fly,reverse-cable-fly,"2/15,2/20lbs","15,10",,
2025-07-01,Back,pullups,pullups,,"5,4",,
2025-07-01,Chest,deficit pushups w/ 1s hold,,,2x10,,
2025-07-01,Back,neutral pulldowns,,120lbs,"10,12",,
2025-07-01,Back,back extension,,25lbs,2x22,,
2025-07-03,Arms,tricep pushdown,,35lbs,3x12,,
2025-07-03,Back,pullups,pullups,,"7,2x5",,
2025-07-03,Chest,bb bench,,"125,135,2x125","5,1,2x4",,
2025-07-03,Legs,sm lengthened partials,sm-lengthened-partials,90lbs,"8,2x10",,
2025-07-03,Shoulders,cable lateral raise,cable-lateral-raise,"10,7.5lbs","8,15",,
2025-07-03,Back,pendlay row,pendlay-row,88lbs,3x12,,
2025-07-03,Chest,flat db press,,2/55lbs,"6,5",,
2025-07-03,Legs,b split squats (glutes),,45lbs,"10,12",,
2025-07-03,Back,sideways single arm pulldown,,42.5lbs,10,,
2025-07-03,Chest,sm incline bench,,70lbs,3x12,,
2025-07-03,Legs,b split squats (quads),,45lbs,15,,
2025-07-03,Legs,walking lunges,walking-lunges,50lbs,3x10,,
2025-07-03,Legs,reverse nordics,reverse-nordics,,"15,2x10",,
2025-07-04,Back,deadlift,deadlift,"3x230,2x205","2x3,1,2x5",,
2025-07-04,Legs,back squat,back-squat,"135,3x145","5,3x3",,
2025-07-04,Legs,bb rdl,,145lbs,3x8,,
2025-07-04,Legs,sl rdl,,40lbs,15*,,
2025-07-05,Shoulders,db t-raises,db-t-raises,2/17.5lbs,"2x15,2x12",,
2025-07-06,Arms,bayesian cable curls,bayesian-cable-curls,2/20lbs,"9,12",,
2025-07-07,Legs,front squat,front-squat,95lbs,"6,8",,
2025-07-07,Legs,nordic curls,nordic-curls,,"10,2x15",,
2025-07-07,Legs,standing calf raises,,50lbs,3x20,,
2025-07-08,Back,pullups,pullups,"0,5lbs",2x5,,
2025-07-08,Chest,deficit pushups w/ 1s hold,,,2x10,,
2025-07-08,Back,neutral pulldowns,,120lbs,2x12,,
2025-07-08,Back,back extension,,25lbs,"15,20",,
2025-07-09,Back,lat pullaround,lat-pullaround,"50,3x57.5","12,3x8",,
2025-07-09,Chest,half kneeling sa pushups,,,"8,10",,
2025-07-09,Shoulders,reverse cable fly,reverse-cable-fly,2/20lbs,10,,
2025-07-09,Back,sa pulldown,,50lbs,2x10,,
2025-07-10,Arms,tricep forward extension,,10lbs,"15,2x12",,
2025-07-10,Back,pendlay row,pendlay-row,105lbs,5x5,,
2025-07-10,Chest,heavy hold,,145lbs,2x15s,,
2025-07-10,Legs,sl leg extension - L,,"50,60,70lbs","2x20,15",,
2025-07-10,Shoulders,cable lateral raise,cable-lateral-raise,7.5lbs,2x12,,
2025-07-10,Arms,sa dead hang - R,,,2x10s,,
2025-07-10,Back,pullups,pullups,5lbs,3x5,,
2025-07-10,Chest,bb bench,,"4x125,2x115","4x5,2x8",,
2025-07-10,Legs,sl leg extension - R,,"70,80,90lbs","2x20,15",,
2025-07-10,Shoulders,overhead press,overhead-press,"4x75,2x65","4x5,2x8",,
2025-07-10,Back,cable row (serratus anterior),,55lbs,2x15,,
2025-07-10,Chest,dips,dips,10lbs,3x6,,
2025-07-10,Back,cable row (full rom),,"55,62.5lbs","12,8",,
2025-07-11,Back,deadlift,deadlift,"4x230,176","4x5,10",,
2025-07-11,Legs,back squat,back-squat,"165,135lbs","2,4",,
2025-07-11,Legs,sm sl squats,,50lbs,3x8,,
2025-07-11,Legs,sm lengthened partials,sm-lengthened-partials,90lbs,"8,10,8",,
2025-07-11,Legs,seated hamstring curl,seated-hamstring-curl,"40,3x50","15,3x12",,
2025-07-12,Arms,preacher curls,preacher-curls,25lbs,3x10,,
2025-07-12,Legs,reverse lunges w/ 5s iso hold,,105lbs,3x5s,,
2025-07-12,Shoulders,db t-raises,db-t-raises,2/17.5lbs,4x15,,
2025-07-12,Arms,tricep forward extension,,"10,2x15",3x15,,
2025-07-12,Legs,bb rdl,,145lbs,3x10,,
2025-07-12,Legs,sl rdl,,40lbs,15,,
2025-07-14,Legs,nordic curls,nordic-curls,"0,10lbs","15,12",,
2025-07-14,Legs,standing calf raises,,50lbs,2x22,,
2025-07-15,Arms,sa dead hang - R,,,"11s,5s,16s",,
2025-07-15,Back,pullups,pullups,"5,10lbs","5,4",,
2025-07-15,Chest,deficit pushups w/ 1s hold,,,2x12,,
2025-07-15,Arms,sa dead hang - L,,,"7s,5s,16s",,
2025-07-15,Back,neutral free pulldown,neutral-free-pulldown,120lbs,2x10,,
2025-07-15,Back,back extension,,25lbs,2x25,,
2025-07-16,Arms,bayesian cable curls,bayesian-cable-curls,2/20lbs,3x15,,
2025-07-16,Back,sideways single arm pulldown,,42.5lbs,2x12,,
2025-07-16,Chest,half kneeling sa pushups,,,"5,6",,
2025-07-16,Legs,sl leg extension - L,,"50,65,80,90lbs","2x15,12,10",,
2025-07-16,Shoulders,reverse cable fly,reverse-cable-fly,2/15lbs,"2x12,15",,
2025-07-16,Legs,sl leg extension - R,,"70,85,100,110lbs","2x15,12,10",,
2025-07-16,Legs,y balance,y-balance,,2x10,,
2025-07-17,Arms,tricep forward extension,,"15,2x17.5lbs","12,9,8",,
2025-07-17,Back,pendlay row,pendlay-row,100lbs,5x5,,
2025-07-17,Chest,heavy hold,,165lbs,2x15s,,
2025-07-17,Legs,sl leg extension - L,,"60,75,90lbs","10,2x12",,
2025-07-17,Shoulders,overhead press,overhead-press,"4x80,2x65","3,4,3,4,10,8",,
2025-07-17,Arms,reverse curls,reverse-curls,57lbs,3x10,,
2025-07-17,Back,pullups,pullups,10lbs,"4,5,3",,
2025-07-17,Chest,bb bench,,"4x135,2x115","1,3x3,2x10",,
2025-07-17,Legs,sl leg extension - R,,"80,95,110lbs","10,12,10",,
2025-07-17,Shoulders,cable lateral raise,cable-lateral-raise,"7.5,10lbs","15,8",,
2025-07-17,Back,cable row (serratus anterior),,62.5lbs,"15,12",,
2025-07-17,Chest,dips,dips,10lbs,"2x7,8",,
2025-07-17,Back,cable row (full rom),,62.5lbs,2x10,,
2025-07-18,Back,deadlift,deadlift,"3x245,2x185","3,2,1,2x8",,
2025-07-18,Legs,sl front squat,,"45,55,65lbs",3x10,,
2025-07-18,Legs,zercher squats,zercher-squats,95lbs,"8,2x10",,
2025-07-18,Legs,step ups,step-ups,"65,75,2x85lbs",4x10,,
2025-07-18,Legs,sl lying leg curl - L,,"2x25,30",3x12,,
2025-07-18,Legs,sl lying leg curl - R,,35lbs,3x12,,
2025-07-20,Arms,tricep forward extension,,17.5lbs,2x10,,
2025-07-20,Back,lat pullaround,lat-pullaround,57.5lbs,2x10,,
2025-07-20,Legs,reverse lunges w/ 5s iso hold,,105lbs,3x5s,,
2025-07-20,Shoulders,db t-raises,db-t-raises,2/20lbs,2x10,,
2025-07-20,Legs,bb rdl,,145lbs,2x10,,
2025-07-20,Legs,sl rdl,,45lbs,11,,
2025-07-21,Legs,nordic curls,nordic-curls,10lbs,"12,15*",,
2025-07-21,More!,academy: burpees,,,200+,,
2025-07-22,Arms,sa dead hang,sa-dead-hang,10lbs,2x10s,,
2025-07-22,Back,neutral pulldowns,,140lbs,2x8,,
2025-07-22,Chest,deficit pushups w/ 1s hold,,,"12,15",,
2025-07-22,Back,back extension,,30lbs,2x20*,,
2025-07-22,Back,weighted pullups,,"10,15lbs","5,4",,
2025-07-23,Back,sa pulldown,,25lbs,15,,
2025-07-23,Shoulders,reverse cable fly,reverse-cable-fly,"2/10,2x2/15","20,12,15",,
2025-07-24,Arms,tricep forward extension,,17.5lbs,3x10,,
2025-07-24,Back,weighted pullups,,15lbs,3,,
2025-07-24,Chest,heavy hold,,165lbs,"10s,12s",,
2025-07-24,Legs,leg extension 1RM - L,,,125lbs,,
2025-07-24,Shoulders,cable lateral raise,cable-lateral-raise,7.5lbs,15,,
2025-07-24,Chest,bb bench,,"4x135,2x115","4,3,2x2,8,6",,
2025-07-24,Legs,leg extension 1RM - R,,,150lbs,,
2025-07-24,Shoulders,overhead press,overhead-press,"80,65lbs","3,7",,
2025-07-24,Chest,dips,dips,15lbs,2x5,,
2025-07-25,Legs,sl front squat,,65lbs,3x10,,
2025-07-25,Legs,walking lunges,walking-lunges,"50,2x60lbs",3x10,,
2025-07-25,Legs,nordic curls,nordic-curls,"10,2x15","12,2x10",,
2025-07-26,Arms,preacher curls,preacher-curls,25lbs,4x12,,
2025-07-26,Legs,bb rdl,,145lbs,3x12,,
2025-07-26,Shoulders,db t-raises,db-t-raises,"2x2/20,2x2/15","2x10,2x15",,
2025-07-26,Arms,tricep forward extension,,17.5lbs,2x12,,
